,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
2262,3,DET,,Andreas Athanasiou , Anthony Mantha,Mike Green,22,00:58:34,00:18:34,DET,2019-02-20,8,4,3514.0,CHI,4.0,4.0,Tie
2263,1,CHI,,Patrick Kane , Erik Gustafsson,Jonathan Toews,38,00:02:42,00:02:42,DET,2019-02-20,9,5,162.0,CHI,4.0,5.0,Go-Ahead Goal
2264,1,COL,,Carl Soderberg , Alexander Kerfoot,Sven Andrighetto,20,00:16:09,00:16:09,CHI,2019-02-22,1,1,969.0,COL,0.0,1.0,Go-Ahead Goal
2265,2,CHI,PP,Dylan Strome , Erik Gustafsson,Duncan Keith,16,00:30:48,00:10:48,CHI,2019-02-22,2,1,1848.0,COL,1.0,1.0,Tie
2266,2,COL,PP,J.T. Compher , Mikko Rantanen,Gabriel Landeskog,13,00:38:05,00:18:05,CHI,2019-02-22,3,2,2285.0,COL,1.0,2.0,Go-Ahead Goal
2267,2,CHI,,Patrick Kane , Jonathan Toews,,39,00:39:31,00:19:31,CHI,2019-02-22,4,2,2371.0,COL,2.0,2.0,Tie
2268,3,COL,,Gabriel Landeskog , J.T. Compher,,32,00:43:36,00:03:36,CHI,2019-02-22,5,3,2616.0,COL,2.0,3.0,Go-Ahead Goal
2269,3,CHI,PP,Alex DeBrincat , Erik Gustafsson,Jonathan Toews,34,00:50:00,00:10:00,CHI,2019-02-22,6,3,3000.0,COL,3.0,3.0,Tie
2270,3,COL,,J.T. Compher , Patrik Nemeth,,14,00:54:38,00:14:38,CHI,2019-02-22,7,4,3278.0,COL,3.0,4.0,Go-Ahead Goal
2271,3,COL,SHEN,Carl Soderberg , Matt Calvert,Patrik Nemeth,21,00:59:26,00:19:26,CHI,2019-02-22,8,5,3566.0,COL,3.0,5.0,Insurance Goal
2279,2,CHI,PP,Alex DeBrincat , Erik Gustafsson,Dylan Strome,35,00:20:49,00:00:49,ANA,2019-02-27,1,1,1249.0,CHI,0.0,1.0,Go-Ahead Goal
2280,2,ANA,SH,Devin Shore , Josh Manson,Hampus Lindholm,7,00:24:22,00:04:22,ANA,2019-02-27,2,1,1462.0,CHI,1.0,1.0,Tie
2281,2,CHI,SH,Artem Anisimov , Duncan Keith,Corey Crawford,11,00:36:42,00:16:42,ANA,2019-02-27,3,2,2202.0,CHI,1.0,2.0,Go-Ahead Goal
2282,2,ANA,,Carter Rowney , Ryan Kesler,,5,00:38:37,00:18:37,ANA,2019-02-27,4,2,2317.0,CHI,2.0,2.0,Tie
2283,3,ANA,,Troy Terry , Derek Grant,,2,00:45:35,00:05:35,ANA,2019-02-27,5,3,2735.0,CHI,3.0,2.0,Go-Ahead Goal
2284,3,CHI,,Alex DeBrincat , Jonathan Toews,Erik Gustafsson,36,00:55:06,00:15:06,ANA,2019-02-27,6,3,3306.0,CHI,3.0,3.0,Tie
2285,3,CHI,,Patrick Kane , Brandon Saad,Jonathan Toews,40,00:59:43,00:19:43,ANA,2019-02-27,7,4,3583.0,CHI,3.0,4.0,Go-Ahead Goal
2286,1,LAK,PP,Dustin Brown , Drew Doughty,Jonathan Quick,15,00:02:23,00:02:23,LAK,2019-03-02,1,1,143.0,LAK,1.0,0.0,Go-Ahead Goal
2287,1,LAK,PP,Sean Walker , Adrian Kempe,Jeff Carter,2,00:04:42,00:04:42,LAK,2019-03-02,2,2,282.0,LAK,2.0,0.0,Insurance Goal
2288,1,LAK,,Ilya Kovalchuk , Jeff Carter,Brendan Leipsic,14,00:15:13,00:15:13,LAK,2019-03-02,3,3,913.0,LAK,3.0,0.0,Insurance Goal
2289,1,CHI,,Brendan Perlini , Slater Koekkoek,Dylan Strome,6,00:18:46,00:18:46,LAK,2019-03-02,4,1,1126.0,LAK,3.0,1.0,Lead Shrink
2290,2,CHI,,Brendan Perlini , Corey Crawford,,7,00:22:06,00:02:06,LAK,2019-03-02,5,2,1326.0,LAK,3.0,2.0,Go-Ahead Goal
2291,2,CHI,,Connor Murphy , Chris Kunitz,John Hayden,3,00:26:57,00:06:57,LAK,2019-03-02,6,3,1617.0,LAK,3.0,3.0,Tie
2292,2,LAK,,Adrian Kempe , Jonny Brodzinski,,10,00:28:08,00:08:08,LAK,2019-03-02,7,4,1688.0,LAK,4.0,3.0,Go-Ahead Goal
2293,3,LAK,,Brendan Leipsic , Ilya Kovalchuk,,6,00:44:54,00:04:54,LAK,2019-03-02,8,5,2694.0,LAK,5.0,3.0,Insurance Goal
2294,3,LAK,,Dustin Brown , Anze Kopitar,,16,00:58:07,00:18:07,LAK,2019-03-02,9,6,3487.0,LAK,6.0,3.0,Insurance Goal
2295,1,SJS,,Tomas Hertl , Tim Heed,,29,00:12:16,00:12:16,SJS,2019-03-03,1,1,736.0,SJS,1.0,0.0,Go-Ahead Goal
2296,1,CHI,,Dylan Strome , Alex DeBrincat,Brent Seabrook,17,00:19:32,00:19:32,SJS,2019-03-03,2,1,1172.0,SJS,1.0,1.0,Tie
2297,2,SJS,,Timo Meier , Tim Heed,Joonas Donskoi,23,00:21:38,00:01:38,SJS,2019-03-03,3,2,1298.0,SJS,2.0,1.0,Go-Ahead Goal
2298,2,CHI,,Erik Gustafsson , Jonathan Toews,Duncan Keith,13,00:26:40,00:06:40,SJS,2019-03-03,4,2,1600.0,SJS,2.0,2.0,Tie
2299,3,SJS,,Marcus Sorensen , Joe Thornton,Joonas Donskoi,14,00:44:27,00:04:27,SJS,2019-03-03,5,3,2667.0,SJS,3.0,2.0,Go-Ahead Goal
2300,3,SJS,,Melker Karlsson , Brent Burns,Micheal Haley,10,00:48:16,00:08:16,SJS,2019-03-03,6,4,2896.0,SJS,4.0,2.0,Insurance Goal
2301,3,SJS,EN,Melker Karlsson , Barclay Goodrow,Micheal Haley,11,00:57:38,00:17:38,SJS,2019-03-03,7,5,3458.0,SJS,5.0,2.0,Insurance Goal
2302,1,CHI,,Duncan Keith , Jonathan Toews,Patrick Kane,4,00:16:01,00:16:01,CHI,2019-03-07,1,1,961.0,Shootout,1.0,0.0,Go-Ahead Goal
2303,1,CHI,,Artem Anisimov , Dominik Kahun,Patrick Kane,12,00:18:26,00:18:26,CHI,2019-03-07,2,2,1106.0,Shootout,2.0,0.0,Insurance Goal
2304,2,BUF,,Vladimir Sobotka , Tage Thompson,Brandon Montour,5,00:23:16,00:03:16,CHI,2019-03-07,3,1,1396.0,Shootout,2.0,1.0,Go-Ahead Goal
2305,2,BUF,,Brandon Montour , Scott Wilson,Zach Bogosian,7,00:24:39,00:04:39,CHI,2019-03-07,4,2,1479.0,Shootout,2.0,2.0,Tie
2306,2,BUF,SH,Zach Bogosian , Evan Rodrigues,,3,00:26:45,00:06:45,CHI,2019-03-07,5,3,1605.0,Shootout,2.0,3.0,Go-Ahead Goal
2307,3,CHI,,Artem Anisimov ,,,13,00:44:48,00:04:48,CHI,2019-03-07,6,3,2688.0,Shootout,3.0,3.0,Tie
2308,3,BUF,,Kyle Okposo , Evan Rodrigues,Conor Sheary,11,00:47:20,00:07:20,CHI,2019-03-07,7,4,2840.0,Shootout,3.0,4.0,Go-Ahead Goal
2309,3,CHI,,Brendan Perlini , Jonathan Toews,Slater Koekkoek,8,00:47:57,00:07:57,CHI,2019-03-07,8,4,2877.0,Shootout,4.0,4.0,Tie
2313,1,ARI,,Richard Panik , Christian Dvorak,,12,00:04:27,00:04:27,CHI,2019-03-11,1,1,267.0,CHI,0.0,1.0,Go-Ahead Goal
2314,1,CHI,,Brendan Perlini , Brent Seabrook,Alex DeBrincat,9,00:06:38,00:06:38,CHI,2019-03-11,2,1,398.0,CHI,1.0,1.0,Tie
2315,1,CHI,,Brandon Saad , Jonathan Toews,Erik Gustafsson,22,00:08:09,00:08:09,CHI,2019-03-11,3,2,489.0,CHI,2.0,1.0,Go-Ahead Goal
2316,2,CHI,,Brendan Perlini , Dylan Strome,Dominik Kahun,10,00:23:16,00:03:16,CHI,2019-03-11,4,3,1396.0,CHI,3.0,1.0,Insurance Goal
2317,2,CHI,,Chris Kunitz , David Kampf,Marcus Kruger,3,00:26:26,00:06:26,CHI,2019-03-11,5,4,1586.0,CHI,4.0,1.0,Insurance Goal
2318,2,CHI,,Patrick Kane , Artem Anisimov,Dominik Kahun,41,00:28:50,00:08:50,CHI,2019-03-11,6,5,1730.0,CHI,5.0,1.0,Insurance Goal
2319,2,CHI,,Jonathan Toews ,,,30,00:34:08,00:14:08,CHI,2019-03-11,7,6,2048.0,CHI,6.0,1.0,Insurance Goal
2320,3,CHI,,Brendan Perlini , Alex DeBrincat,Connor Murphy,11,00:59:56,00:19:56,CHI,2019-03-11,8,7,3596.0,CHI,7.0,1.0,Insurance Goal
2321,1,CHI,,Duncan Keith , Brandon Saad,Brendan Perlini,5,00:03:19,00:03:19,TOR,2019-03-13,1,1,199.0,CHI,0.0,1.0,Go-Ahead Goal
2322,1,CHI,,Brendan Perlini , Dylan Strome,Erik Gustafsson,12,00:12:55,00:12:55,TOR,2019-03-13,2,2,775.0,CHI,0.0,2.0,Insurance Goal
2323,1,CHI,,Dominik Kahun , Patrick Kane,Artem Anisimov,12,00:17:13,00:17:13,TOR,2019-03-13,3,3,1033.0,CHI,0.0,3.0,Insurance Goal
2324,1,CHI,,Brandon Saad , Dylan Sikura,,23,00:18:46,00:18:46,TOR,2019-03-13,4,4,1126.0,CHI,0.0,4.0,Insurance Goal
2325,2,CHI,,Alex DeBrincat , Brendan Perlini,Dylan Strome,38,00:32:32,00:12:32,TOR,2019-03-13,5,5,1952.0,CHI,0.0,5.0,Insurance Goal
2326,2,TOR,,Andreas Johnsson , Morgan Rielly,William Nylander,20,00:38:27,00:18:27,TOR,2019-03-13,6,1,2307.0,CHI,1.0,5.0,Lead Shrink
2327,3,TOR,,Auston Matthews , Andreas Johnsson,William Nylander,32,00:47:57,00:07:57,TOR,2019-03-13,7,2,2877.0,CHI,2.0,5.0,Lead Shrink
2328,3,TOR,PP,Morgan Rielly , Auston Matthews,Mitch Marner,19,00:50:55,00:10:55,TOR,2019-03-13,8,3,3055.0,CHI,3.0,5.0,Lead Shrink
2329,3,TOR,,John Tavares , Mitch Marner,,39,00:58:29,00:18:29,TOR,2019-03-13,9,4,3509.0,CHI,4.0,5.0,Go-Ahead Goal
2330,2,CHI,,Connor Murphy , Dylan Strome,Alex DeBrincat,4,00:23:04,00:03:04,MTL,2019-03-16,1,1,1384.0,CHI,0.0,1.0,Go-Ahead Goal
2331,3,CHI,,Brendan Perlini , Alex DeBrincat,Slater Koekkoek,13,00:44:49,00:04:49,MTL,2019-03-16,2,2,2689.0,CHI,0.0,2.0,Insurance Goal
2332,1,CHI,PP,Jonathan Toews , Patrick Kane,,31,00:19:25,00:19:25,CHI,2019-03-18,1,1,1165.0,VAN,1.0,0.0,Go-Ahead Goal
2333,2,VAN,PP,Alexander Edler , Bo Horvat,,8,00:20:53,00:00:53,CHI,2019-03-18,2,1,1253.0,VAN,1.0,1.0,Tie
2334,2,VAN,,Markus Granlund , Brock Boeser,Elias Pettersson,10,00:26:22,00:06:22,CHI,2019-03-18,3,2,1582.0,VAN,1.0,2.0,Go-Ahead Goal
2335,3,CHI,,Erik Gustafsson , Duncan Keith,Patrick Kane,14,00:56:47,00:16:47,CHI,2019-03-18,4,2,3407.0,VAN,2.0,2.0,Tie
2336,1,VAN,,Bo Horvat , Alexander Edler,,25,00:00:16,00:00:16,CHI,2019-03-18,5,3,16.0,VAN,2.0,3.0,Go-Ahead Goal
2337,1,CHI,,Erik Gustafsson , Gustav Forsling,Jonathan Toews,15,00:10:39,00:10:39,CHI,2019-03-21,1,1,639.0,PHI,1.0,0.0,Go-Ahead Goal
2338,1,PHI,,Corban Knight , Justin Bailey,Radko Gudas,1,00:15:43,00:15:43,CHI,2019-03-21,2,1,943.0,PHI,1.0,1.0,Tie
2339,3,PHI,,James van Riemsdyk , Sean Couturier,Jakub Voracek,26,00:49:50,00:09:50,CHI,2019-03-21,3,2,2990.0,PHI,1.0,2.0,Go-Ahead Goal
2340,3,PHI,EN,Sean Couturier , Claude Giroux,Oskar Lindblom,31,00:58:46,00:18:46,CHI,2019-03-21,4,3,3526.0,PHI,1.0,3.0,Insurance Goal
2341,2,COL,,J.T. Compher , Patrik Nemeth,Alexander Kerfoot,16,00:23:07,00:03:07,COL,2019-03-23,1,1,1387.0,COL,1.0,0.0,Go-Ahead Goal
2342,2,CHI,,Jonathan Toews , Dylan Sikura,Patrick Kane,32,00:25:20,00:05:20,COL,2019-03-23,2,1,1520.0,COL,1.0,1.0,Tie
2343,2,COL,PP,Colin Wilson , Alexander Kerfoot,Samuel Girard,11,00:33:57,00:13:57,COL,2019-03-23,3,2,2037.0,COL,2.0,1.0,Go-Ahead Goal
2344,3,COL,,Sven Andrighetto , Erik Johnson,Colin Wilson,6,00:41:26,00:01:26,COL,2019-03-23,4,3,2486.0,COL,3.0,1.0,Insurance Goal
2345,3,CHI,,Erik Gustafsson , Duncan Keith,Brandon Saad,16,00:52:04,00:12:04,COL,2019-03-23,5,2,3124.0,COL,3.0,2.0,Go-Ahead Goal
2346,3,COL,EN,Derick Brassard ,,,13,00:57:40,00:17:40,COL,2019-03-23,6,4,3460.0,COL,4.0,2.0,Insurance Goal
2347,2,COL,PP,Alexander Kerfoot , Tyson Barrie,Nathan MacKinnon,12,00:35:26,00:15:26,CHI,2019-03-24,1,1,2126.0,CHI,0.0,1.0,Go-Ahead Goal
2348,3,CHI,PP,Artem Anisimov , Brent Seabrook,,14,00:41:44,00:01:44,CHI,2019-03-24,2,1,2504.0,CHI,1.0,1.0,Tie
2349,1,CHI,,Duncan Keith , Brandon Saad,,6,00:01:23,00:01:23,CHI,2019-03-24,3,2,83.0,CHI,2.0,1.0,Go-Ahead Goal
2350,3,ARI,PP,Nick Cousins , Oliver Ekman-Larsson,,7,00:45:40,00:05:40,ARI,2019-03-26,1,1,2740.0,ARI,1.0,0.0,Go-Ahead Goal
2351,1,CHI,PP,Alex DeBrincat , Jonathan Toews,Patrick Kane,39,00:04:10,00:04:10,SJS,2019-03-28,1,1,250.0,CHI,0.0,1.0,Go-Ahead Goal
2352,1,CHI,,Connor Murphy , Brandon Saad,Artem Anisimov,5,00:06:19,00:06:19,SJS,2019-03-28,2,2,379.0,CHI,0.0,2.0,Insurance Goal
2353,1,CHI,,Jonathan Toews , Brandon Saad,Erik Gustafsson,33,00:10:59,00:10:59,SJS,2019-03-28,3,3,659.0,CHI,0.0,3.0,Insurance Goal
2354,1,SJS,,Lukas Radil , Tomas Hertl,Brent Burns,7,00:11:59,00:11:59,SJS,2019-03-28,4,1,719.0,CHI,1.0,3.0,Lead Shrink
2355,2,SJS,PP,Gustav Nyquist , Tomas Hertl,Kevin Labanc,20,00:22:33,00:02:33,SJS,2019-03-28,5,2,1353.0,CHI,2.0,3.0,Go-Ahead Goal
2356,2,CHI,,Alex DeBrincat , Dylan Strome,Dominik Kahun,40,00:24:21,00:04:21,SJS,2019-03-28,6,4,1461.0,CHI,2.0,4.0,Insurance Goal
2357,2,SJS,PP,Tomas Hertl , Joe Thornton,Logan Couture,34,00:26:29,00:06:29,SJS,2019-03-28,7,3,1589.0,CHI,3.0,4.0,Go-Ahead Goal
2358,2,SJS,,Timo Meier , Logan Couture,Gustav Nyquist,29,00:36:06,00:16:06,SJS,2019-03-28,8,4,2166.0,CHI,4.0,4.0,Tie
2359,2,CHI,,Chris Kunitz , Patrick Kane,Erik Gustafsson,4,00:38:08,00:18:08,SJS,2019-03-28,9,5,2288.0,CHI,4.0,5.0,Go-Ahead Goal
2360,2,CHI,,Alex DeBrincat , Patrick Kane,Artem Anisimov,41,00:21:38,00:01:38,LAK,2019-03-30,1,1,1298.0,LAK,0.0,1.0,Go-Ahead Goal
2361,2,LAK,,Austin Wagner , Jeff Carter,Matt Roy,12,00:36:05,00:16:05,LAK,2019-03-30,2,1,2165.0,LAK,1.0,1.0,Tie
2362,3,CHI,,Erik Gustafsson , Duncan Keith,Marcus Kruger,17,00:43:09,00:03:09,LAK,2019-03-30,3,2,2589.0,LAK,1.0,2.0,Go-Ahead Goal
2363,3,LAK,,Michael Amadio , Kyle Clifford,Trevor Lewis,5,00:55:45,00:15:45,LAK,2019-03-30,4,2,3345.0,LAK,2.0,2.0,Tie
2364,1,LAK,PP,Drew Doughty , Anze Kopitar,Tyler Toffoli,7,00:04:48,00:04:48,LAK,2019-03-30,5,3,288.0,LAK,3.0,2.0,Go-Ahead Goal
2392,1,MIN,,Zach Parise , Mikko Koivu,Nino Niederreiter,1,00:06:14,00:06:14,COL,2018-10-04,1,1,374.0,COL,0.0,1.0,Go-Ahead Goal
2393,1,COL,,Carl Soderberg , Matthew Nieto,,1,00:12:29,00:12:29,COL,2018-10-04,2,1,749.0,COL,1.0,1.0,Tie
2394,2,COL,,Nathan MacKinnon , Mikko Rantanen,Patrik Nemeth,1,00:30:26,00:10:26,COL,2018-10-04,3,2,1826.0,COL,2.0,1.0,Go-Ahead Goal
2395,3,COL,EN,Mikko Rantanen , Gabriel Landeskog,,1,00:58:07,00:18:07,COL,2018-10-04,4,3,3487.0,COL,3.0,1.0,Insurance Goal
2396,3,COL,PPEN,J.T. Compher , Alexander Kerfoot,Carl Soderberg,1,00:59:40,00:19:40,COL,2018-10-04,5,4,3580.0,COL,4.0,1.0,Insurance Goal
2397,1,COL,,Colin Wilson , Alexander Kerfoot,Erik Johnson,1,00:01:35,00:01:35,COL,2018-10-06,1,1,95.0,COL,1.0,0.0,Go-Ahead Goal
2398,1,PHI,,Sean Couturier , Travis Konecny,Claude Giroux,1,00:07:30,00:07:30,COL,2018-10-06,2,1,450.0,COL,1.0,1.0,Tie
2399,1,COL,,J.T. Compher , Samuel Girard,,2,00:12:58,00:12:58,COL,2018-10-06,3,2,778.0,COL,2.0,1.0,Go-Ahead Goal
2400,2,PHI,,Mikhail Vorobyev ,,,1,00:22:00,00:02:00,COL,2018-10-06,4,2,1320.0,COL,2.0,2.0,Tie
2401,2,COL,,Gabriel Landeskog , Nathan MacKinnon,Erik Johnson,1,00:27:18,00:07:18,COL,2018-10-06,5,3,1638.0,COL,3.0,2.0,Go-Ahead Goal
2402,3,COL,PP,Colin Wilson , Carl Soderberg,Alexander Kerfoot,2,00:56:21,00:16:21,COL,2018-10-06,6,4,3381.0,COL,4.0,2.0,Insurance Goal
2403,3,COL,EN,Nathan MacKinnon , Mikko Rantanen,Erik Johnson,2,00:58:45,00:18:45,COL,2018-10-06,7,5,3525.0,COL,5.0,2.0,Insurance Goal
2404,1,CBJ,,Nick Foligno , Alexander Wennberg,Anthony Duclair,1,00:06:49,00:06:49,CBJ,2018-10-09,1,1,409.0,CBJ,1.0,0.0,Go-Ahead Goal
2405,1,CBJ,PP,Pierre-Luc Dubois , Cam Atkinson,Nick Foligno,1,00:10:32,00:10:32,CBJ,2018-10-09,2,2,632.0,CBJ,2.0,0.0,Insurance Goal
2406,2,COL,,Nathan MacKinnon , Mikko Rantanen,Erik Johnson,3,00:23:27,00:03:27,CBJ,2018-10-09,3,1,1407.0,CBJ,2.0,1.0,Go-Ahead Goal
2407,2,COL,PP,Carl Soderberg , Samuel Girard,Alexander Kerfoot,2,00:29:30,00:09:30,CBJ,2018-10-09,4,2,1770.0,CBJ,2.0,2.0,Tie
2408,3,CBJ,,Artemi Panarin , Markus Nutivaara,Ryan Murray,2,00:45:14,00:05:14,CBJ,2018-10-09,5,3,2714.0,CBJ,3.0,2.0,Go-Ahead Goal
2409,3,CBJ,,Nick Foligno , Alexander Wennberg,,2,00:51:32,00:11:32,CBJ,2018-10-09,6,4,3092.0,CBJ,4.0,2.0,Insurance Goal
2410,3,CBJ,EN,Josh Anderson ,,,2,00:58:00,00:18:00,CBJ,2018-10-09,7,5,3480.0,CBJ,5.0,2.0,Insurance Goal
2411,1,COL,PP,Tyson Jost , Tyson Barrie,Mikko Rantanen,1,00:10:55,00:10:55,BUF,2018-10-11,1,1,655.0,COL,0.0,1.0,Go-Ahead Goal
2412,1,COL,PP,Colin Wilson , Samuel Girard,J.T. Compher,3,00:13:20,00:13:20,BUF,2018-10-11,2,2,800.0,COL,0.0,2.0,Insurance Goal
2413,1,COL,,Carl Soderberg , Gabriel Bourque,,3,00:16:30,00:16:30,BUF,2018-10-11,3,3,990.0,COL,0.0,3.0,Insurance Goal
2414,2,BUF,,Nathan Beaulieu , Rasmus Dahlin,,1,00:37:05,00:17:05,BUF,2018-10-11,4,1,2225.0,COL,1.0,3.0,Lead Shrink
2415,2,COL,,Nathan MacKinnon , Mikko Rantanen,,4,00:37:33,00:17:33,BUF,2018-10-11,5,4,2253.0,COL,1.0,4.0,Insurance Goal
2416,3,COL,,Alexander Kerfoot , Tyson Barrie,,1,00:55:23,00:15:23,BUF,2018-10-11,6,5,3323.0,COL,1.0,5.0,Insurance Goal
2417,3,COL,,Nathan MacKinnon , Mikko Rantanen,,5,00:57:01,00:17:01,BUF,2018-10-11,7,6,3421.0,COL,1.0,6.0,Insurance Goal
2418,1,COL,,Nathan MacKinnon , Mikko Rantanen,Gabriel Landeskog,6,00:00:11,00:00:11,COL,2018-10-13,1,1,11.0,CGY,1.0,0.0,Go-Ahead Goal
2419,1,COL,,J.T. Compher , Tyson Barrie,Ian Cole,3,00:02:40,00:02:40,COL,2018-10-13,2,2,160.0,CGY,2.0,0.0,Insurance Goal
2420,2,CGY,,Sam Bennett , Mikael Backlund,Michael Stone,1,00:30:52,00:10:52,COL,2018-10-13,3,1,1852.0,CGY,2.0,1.0,Go-Ahead Goal
2421,3,CGY,,Elias Lindholm ,,,4,00:58:06,00:18:06,COL,2018-10-13,4,2,3486.0,CGY,2.0,2.0,Tie
2422,OT1,CGY,,Johnny Gaudreau , Sean Monahan,T.J. Brodie,2,01:00:46,00:00:46,COL,2018-10-13,5,3,3646.0,CGY,2.0,3.0,Go-Ahead Goal
2423,1,NYR,PP,Chris Kreider , Kevin Shattenkirk,Mats Zuccarello,3,00:12:07,00:12:07,NYR,2018-10-16,1,1,727.0,Shootout,1.0,0.0,Go-Ahead Goal
2424,2,COL,PP,Gabriel Landeskog , Tyson Jost,Tyson Barrie,2,00:28:13,00:08:13,NYR,2018-10-16,2,1,1693.0,Shootout,1.0,1.0,Tie
2425,2,NYR,,Kevin Hayes , Mats Zuccarello,Kevin Shattenkirk,1,00:30:53,00:10:53,NYR,2018-10-16,3,2,1853.0,Shootout,2.0,1.0,Go-Ahead Goal
2426,2,COL,,Nathan MacKinnon , Gabriel Landeskog,Mikko Rantanen,7,00:39:47,00:19:47,NYR,2018-10-16,4,2,2387.0,Shootout,2.0,2.0,Tie
2427,1,NJD,PP,Nico Hischier , Travis Zajac,Taylor Hall,1,00:17:42,00:17:42,NJD,2018-10-18,1,1,1062.0,COL,1.0,0.0,Go-Ahead Goal
2428,2,COL,,Sven Andrighetto , Alexander Kerfoot,Ian Cole,1,00:21:17,00:01:17,NJD,2018-10-18,2,1,1277.0,COL,1.0,1.0,Tie
2429,2,COL,PP,Gabriel Landeskog , Mikko Rantanen,Nathan MacKinnon,3,00:27:08,00:07:08,NJD,2018-10-18,3,2,1628.0,COL,1.0,2.0,Go-Ahead Goal
2430,2,NJD,,Taylor Hall , Andy Greene,Nico Hischier,1,00:35:42,00:15:42,NJD,2018-10-18,4,2,2142.0,COL,2.0,2.0,Tie
2431,3,NJD,PP,Brian Boyle , Kyle Palmieri,Taylor Hall,2,00:46:22,00:06:22,NJD,2018-10-18,5,3,2782.0,COL,3.0,2.0,Go-Ahead Goal
2432,3,COL,,Gabriel Landeskog , Ian Cole,Mikko Rantanen,4,00:48:08,00:08:08,NJD,2018-10-18,6,3,2888.0,COL,3.0,3.0,Tie
2433,3,COL,,Gabriel Landeskog , Mikko Rantanen,Nathan MacKinnon,5,00:56:38,00:16:38,NJD,2018-10-18,7,4,3398.0,COL,3.0,4.0,Go-Ahead Goal
2434,3,COL,EN,Mikko Rantanen , Nathan MacKinnon,Erik Johnson,2,00:59:47,00:19:47,NJD,2018-10-18,8,5,3587.0,COL,3.0,5.0,Insurance Goal
2435,1,COL,,Gabriel Landeskog , Nathan MacKinnon,,6,00:16:49,00:16:49,CAR,2018-10-20,1,1,1009.0,COL,0.0,1.0,Go-Ahead Goal
2436,2,COL,PP,Gabriel Landeskog , Nathan MacKinnon,Tyson Barrie,7,00:29:13,00:09:13,CAR,2018-10-20,2,2,1753.0,COL,0.0,2.0,Insurance Goal
2437,3,COL,,Nathan MacKinnon , Nikita Zadorov,Mikko Rantanen,8,00:56:51,00:16:51,CAR,2018-10-20,3,3,3411.0,COL,0.0,3.0,Insurance Goal
2438,3,CAR,,Micheal Ferland , Sebastian Aho,Teuvo Teravainen,5,00:57:27,00:17:27,CAR,2018-10-20,4,1,3447.0,COL,1.0,3.0,Lead Shrink
2439,1,COL,PP,Mikko Rantanen , Nathan MacKinnon,Gabriel Landeskog,3,00:03:23,00:03:23,PHI,2018-10-22,1,1,203.0,COL,0.0,1.0,Go-Ahead Goal
2440,2,COL,,Matthew Nieto , Matt Calvert,Carl Soderberg,1,00:34:54,00:14:54,PHI,2018-10-22,2,2,2094.0,COL,0.0,2.0,Insurance Goal
2441,3,COL,,Gabriel Landeskog ,,,8,00:42:25,00:02:25,PHI,2018-10-22,3,3,2545.0,COL,0.0,3.0,Insurance Goal
2442,3,PHI,,Nolan Patrick , Travis Sanheim,Jakub Voracek,2,00:43:26,00:03:26,PHI,2018-10-22,4,1,2606.0,COL,1.0,3.0,Lead Shrink
2443,3,COL,EN,Mikko Rantanen ,,,4,00:58:45,00:18:45,PHI,2018-10-22,5,4,3525.0,COL,1.0,4.0,Insurance Goal
2444,3,TBL,PP,Nikita Kucherov , Steven Stamkos,,3,00:46:24,00:06:24,COL,2018-10-24,1,1,2784.0,TBL,0.0,1.0,Go-Ahead Goal
2445,1,OTT,,Ryan Dzingel , Thomas Chabot,Chris Tierney,3,00:02:42,00:02:42,COL,2018-10-26,1,1,162.0,COL,0.0,1.0,Go-Ahead Goal
2446,1,OTT,,Matt Duchene , Cody Ceci,Colin White,2,00:10:27,00:10:27,COL,2018-10-26,2,2,627.0,COL,0.0,2.0,Insurance Goal
2447,2,COL,,Samuel Girard , Gabriel Landeskog,Erik Johnson,1,00:30:20,00:10:20,COL,2018-10-26,3,1,1820.0,COL,1.0,2.0,Go-Ahead Goal
2448,2,OTT,,Matt Duchene , Colin White,,3,00:30:32,00:10:32,COL,2018-10-26,4,3,1832.0,COL,1.0,3.0,Insurance Goal
2449,2,COL,PP,Mikko Rantanen , Nathan MacKinnon,Tyson Barrie,5,00:34:32,00:14:32,COL,2018-10-26,5,2,2072.0,COL,2.0,3.0,Go-Ahead Goal
2450,3,COL,PP,Carl Soderberg , Matt Calvert,Tyson Barrie,4,00:41:00,00:01:00,COL,2018-10-26,6,3,2460.0,COL,3.0,3.0,Tie
2451,3,COL,,Gabriel Landeskog , Mikko Rantanen,Tyson Barrie,9,00:46:14,00:06:14,COL,2018-10-26,7,4,2774.0,COL,4.0,3.0,Go-Ahead Goal
2452,3,COL,,Nathan MacKinnon , Gabriel Landeskog,Mikko Rantanen,9,00:48:38,00:08:38,COL,2018-10-26,8,5,2918.0,COL,5.0,3.0,Insurance Goal
2453,3,COL,,Matthew Nieto , Nathan MacKinnon,Mikko Rantanen,2,00:55:33,00:15:33,COL,2018-10-26,9,6,3333.0,COL,6.0,3.0,Insurance Goal
2454,1,COL,,Mark Barberio , Vladislav Kamenev,,1,00:05:54,00:05:54,MIN,2018-10-27,1,1,354.0,MIN,0.0,1.0,Go-Ahead Goal
