,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
574,1,SJS,,Logan Couture , Brent Burns,Tomas Hertl,6,00:02:34,00:02:34,ANA,2018-10-28,1,1,154.0,SJS,0.0,1.0,Go-Ahead Goal
575,1,ANA,,Josh Manson , Ryan Getzlaf,Adam Henrique,1,00:04:16,00:04:16,ANA,2018-10-28,2,1,256.0,SJS,1.0,1.0,Tie
576,2,SJS,,Rourke Chartier , Tomas Hertl,Timo Meier,1,00:22:13,00:02:13,ANA,2018-10-28,3,2,1333.0,SJS,1.0,2.0,Go-Ahead Goal
577,2,SJS,,Timo Meier , Logan Couture,Erik Karlsson,7,00:24:10,00:04:10,ANA,2018-10-28,4,3,1450.0,SJS,1.0,3.0,Insurance Goal
578,2,ANA,,Pontus Aberg , Ryan Getzlaf,Andy Welinski,1,00:36:59,00:16:59,ANA,2018-10-28,5,2,2219.0,SJS,2.0,3.0,Go-Ahead Goal
579,3,ANA,,Pontus Aberg ,,,2,00:48:36,00:08:36,ANA,2018-10-28,6,3,2916.0,SJS,3.0,3.0,Tie
580,OT1,SJS,,Timo Meier , Joonas Donskoi,,8,01:02:12,00:02:12,ANA,2018-10-28,7,4,3732.0,SJS,3.0,4.0,Go-Ahead Goal
581,1,SJS,,Brent Burns , Marcus Sorensen,Melker Karlsson,3,00:03:22,00:03:22,SJS,2018-10-30,1,1,202.0,Shootout,1.0,0.0,Go-Ahead Goal
582,1,NYR,,Mats Zuccarello , Kevin Shattenkirk,,3,00:04:21,00:04:21,SJS,2018-10-30,2,1,261.0,Shootout,1.0,1.0,Tie
583,3,NYR,,Chris Kreider , Brady Skjei,Kevin Hayes,5,00:41:13,00:01:13,SJS,2018-10-30,3,2,2473.0,Shootout,1.0,2.0,Go-Ahead Goal
584,3,SJS,,Timo Meier , Brent Burns,,9,00:48:14,00:08:14,SJS,2018-10-30,4,2,2894.0,Shootout,2.0,2.0,Tie
585,3,NYR,,Chris Kreider , Mats Zuccarello,Mika Zibanejad,6,00:50:05,00:10:05,SJS,2018-10-30,5,3,3005.0,Shootout,2.0,3.0,Go-Ahead Goal
586,3,SJS,,Tomas Hertl , Logan Couture,Timo Meier,5,00:59:58,00:19:58,SJS,2018-10-30,6,3,3598.0,Shootout,3.0,3.0,Tie
587,1,SJS,,Kevin Labanc , Logan Couture,Marc-Edouard Vlasic,2,00:11:50,00:11:50,SJS,2018-11-01,1,1,710.0,CBJ,1.0,0.0,Go-Ahead Goal
588,1,CBJ,,Anthony Duclair , Ryan Murray,Alexander Wennberg,5,00:16:30,00:16:30,SJS,2018-11-01,2,1,990.0,CBJ,1.0,1.0,Tie
589,2,CBJ,,Seth Jones , Anthony Duclair,Lukas Sedlak,2,00:29:15,00:09:15,SJS,2018-11-01,3,2,1755.0,CBJ,1.0,2.0,Go-Ahead Goal
590,2,CBJ,,Nick Foligno , Markus Nutivaara,,4,00:38:40,00:18:40,SJS,2018-11-01,4,3,2320.0,CBJ,1.0,3.0,Insurance Goal
591,3,CBJ,SHEN,Josh Anderson ,,,7,00:58:59,00:18:59,SJS,2018-11-01,5,4,3539.0,CBJ,1.0,4.0,Insurance Goal
592,1,PHI,,Nolan Patrick , Travis Konecny,Oskar Lindblom,4,00:00:37,00:00:37,SJS,2018-11-03,1,1,37.0,SJS,0.0,1.0,Go-Ahead Goal
593,1,SJS,,Timo Meier , Tomas Hertl,Marc-Edouard Vlasic,10,00:03:15,00:03:15,SJS,2018-11-03,2,1,195.0,SJS,1.0,1.0,Tie
594,1,PHI,,Jordan Weal , Wayne Simmonds,Dale Weise,2,00:16:40,00:16:40,SJS,2018-11-03,3,2,1000.0,SJS,1.0,2.0,Go-Ahead Goal
595,2,SJS,PP,Joe Pavelski , Kevin Labanc,Brent Burns,6,00:30:35,00:10:35,SJS,2018-11-03,4,2,1835.0,SJS,2.0,2.0,Tie
596,2,PHI,,Jakub Voracek , Oskar Lindblom,Ivan Provorov,4,00:39:30,00:19:30,SJS,2018-11-03,5,3,2370.0,SJS,2.0,3.0,Go-Ahead Goal
597,3,SJS,,Joe Thornton , Kevin Labanc,Brenden Dillon,1,00:55:03,00:15:03,SJS,2018-11-03,6,3,3303.0,SJS,3.0,3.0,Tie
598,1,SJS,,Timo Meier , Logan Couture,,11,00:00:13,00:00:13,SJS,2018-11-03,7,4,13.0,SJS,4.0,3.0,Go-Ahead Goal
599,1,SJS,,Marcus Sorensen , Brent Burns,Joakim Ryan,2,00:04:47,00:04:47,SJS,2018-11-06,1,1,287.0,SJS,1.0,0.0,Go-Ahead Goal
600,2,SJS,,Joe Thornton , Marcus Sorensen,Barclay Goodrow,2,00:25:36,00:05:36,SJS,2018-11-06,2,2,1536.0,SJS,2.0,0.0,Insurance Goal
601,2,MIN,PP,Zach Parise , Nino Niederreiter,Mikko Koivu,5,00:32:56,00:12:56,SJS,2018-11-06,3,1,1976.0,SJS,2.0,1.0,Go-Ahead Goal
602,2,SJS,,Antti Suomela , Marcus Sorensen,Brenden Dillon,2,00:37:08,00:17:08,SJS,2018-11-06,4,3,2228.0,SJS,3.0,1.0,Insurance Goal
603,3,MIN,,Jared Spurgeon ,,,3,00:41:22,00:01:22,SJS,2018-11-06,5,2,2482.0,SJS,3.0,2.0,Go-Ahead Goal
604,3,MIN,,Mathew Dumba , Mikko Koivu,Ryan Suter,5,00:43:27,00:03:27,SJS,2018-11-06,6,3,2607.0,SJS,3.0,3.0,Tie
605,3,SJS,,Barclay Goodrow , Brent Burns,,2,00:47:25,00:07:25,SJS,2018-11-06,7,4,2845.0,SJS,4.0,3.0,Go-Ahead Goal
606,1,DAL,,Devin Shore , Tyler Seguin,Valeri Nichushkin,4,00:08:57,00:08:57,DAL,2018-11-08,1,1,537.0,DAL,1.0,0.0,Go-Ahead Goal
607,1,SJS,,Timo Meier , Kevin Labanc,Logan Couture,12,00:14:18,00:14:18,DAL,2018-11-08,2,1,858.0,DAL,1.0,1.0,Tie
608,2,DAL,,Tyler Seguin ,,,4,00:26:57,00:06:57,DAL,2018-11-08,3,2,1617.0,DAL,2.0,1.0,Go-Ahead Goal
609,2,DAL,,Gemel Smith , Jason Dickinson,Miro Heiskanen,2,00:27:42,00:07:42,DAL,2018-11-08,4,3,1662.0,DAL,3.0,1.0,Insurance Goal
610,2,SJS,,Joe Pavelski , Brent Burns,Joe Thornton,7,00:31:17,00:11:17,DAL,2018-11-08,5,2,1877.0,DAL,3.0,2.0,Go-Ahead Goal
611,3,SJS,,Evander Kane , Brent Burns,Antti Suomela,5,00:47:46,00:07:46,DAL,2018-11-08,6,3,2866.0,DAL,3.0,3.0,Tie
612,3,DAL,,Devin Shore , Dillon Heatherington,Blake Comeau,5,00:54:13,00:14:13,DAL,2018-11-08,7,4,3253.0,DAL,4.0,3.0,Go-Ahead Goal
613,1,STL,,Alex Pietrangelo , Vladimir Tarasenko,,2,00:14:50,00:14:50,STL,2018-11-09,1,1,890.0,STL,1.0,0.0,Go-Ahead Goal
614,2,STL,,Ryan O'Reilly , Jaden Schwartz,,8,00:25:28,00:05:28,STL,2018-11-09,2,2,1528.0,STL,2.0,0.0,Insurance Goal
615,2,STL,,Jaden Schwartz , Tyler Bozak,Alex Steen,2,00:33:57,00:13:57,STL,2018-11-09,3,3,2037.0,STL,3.0,0.0,Insurance Goal
616,3,STL,,Alex Steen , Tyler Bozak,Colton Parayko,5,00:52:21,00:12:21,STL,2018-11-09,4,4,3141.0,STL,4.0,0.0,Insurance Goal
621,1,SJS,,Marcus Sorensen ,,,3,00:05:09,00:05:09,SJS,2018-11-13,1,1,309.0,SJS,1.0,0.0,Go-Ahead Goal
622,1,SJS,PP,Joe Pavelski , Erik Karlsson,Tomas Hertl,9,00:07:05,00:07:05,SJS,2018-11-13,2,2,425.0,SJS,2.0,0.0,Insurance Goal
623,1,SJS,,Antti Suomela ,,,3,00:16:51,00:16:51,SJS,2018-11-13,3,3,1011.0,SJS,3.0,0.0,Insurance Goal
624,2,NSH,,Craig Smith , Ryan Johansen,Filip Forsberg,5,00:24:43,00:04:43,SJS,2018-11-13,4,1,1483.0,SJS,3.0,1.0,Lead Shrink
625,2,NSH,,Filip Forsberg ,,,11,00:25:23,00:05:23,SJS,2018-11-13,5,2,1523.0,SJS,3.0,2.0,Go-Ahead Goal
626,2,NSH,,Filip Forsberg , Craig Smith,,12,00:37:52,00:17:52,SJS,2018-11-13,6,3,2272.0,SJS,3.0,3.0,Tie
627,3,NSH,,Rocco Grimaldi , Kevin Fiala,Matt Irwin,1,00:42:43,00:02:43,SJS,2018-11-13,7,4,2563.0,SJS,3.0,4.0,Go-Ahead Goal
628,3,SJS,,Joe Pavelski , Marcus Sorensen,Brent Burns,10,00:53:05,00:13:05,SJS,2018-11-13,8,4,3185.0,SJS,4.0,4.0,Tie
629,3,SJS,,Joe Thornton , Marcus Sorensen,Justin Braun,3,00:53:18,00:13:18,SJS,2018-11-13,9,5,3198.0,SJS,5.0,4.0,Go-Ahead Goal
630,1,TOR,,John Tavares , Mitch Marner,Morgan Rielly,12,00:02:10,00:02:10,SJS,2018-11-15,1,1,130.0,TOR,0.0,1.0,Go-Ahead Goal
631,1,SJS,,Kevin Labanc , Erik Karlsson,Joakim Ryan,3,00:05:28,00:05:28,SJS,2018-11-15,2,1,328.0,TOR,1.0,1.0,Tie
632,1,TOR,,Kasperi Kapanen , Patrick Marleau,Travis Dermott,7,00:11:47,00:11:47,SJS,2018-11-15,3,2,707.0,TOR,1.0,2.0,Go-Ahead Goal
633,1,SJS,PP,Joe Pavelski , Brent Burns,Erik Karlsson,11,00:12:51,00:12:51,SJS,2018-11-15,4,2,771.0,TOR,2.0,2.0,Tie
634,1,SJS,,Marc-Edouard Vlasic , Joe Pavelski,Timo Meier,1,00:18:21,00:18:21,SJS,2018-11-15,5,3,1101.0,TOR,3.0,2.0,Go-Ahead Goal
635,2,TOR,,Josh Leivo , Tyler Ennis,Frederik Gauthier,2,00:22:30,00:02:30,SJS,2018-11-15,6,3,1350.0,TOR,3.0,3.0,Tie
636,2,TOR,SH,Kasperi Kapanen , Mitch Marner,,8,00:32:06,00:12:06,SJS,2018-11-15,7,4,1926.0,TOR,3.0,4.0,Go-Ahead Goal
637,3,TOR,,Mitch Marner , Frederik Andersen,,6,00:53:54,00:13:54,SJS,2018-11-15,8,5,3234.0,TOR,3.0,5.0,Insurance Goal
638,2,SJS,PP,Erik Karlsson , Logan Couture,Evander Kane,1,00:23:34,00:03:34,SJS,2018-11-17,1,1,1414.0,SJS,1.0,0.0,Go-Ahead Goal
639,2,SJS,,Joe Pavelski , Timo Meier,Logan Couture,12,00:26:31,00:06:31,SJS,2018-11-17,2,2,1591.0,SJS,2.0,0.0,Insurance Goal
640,2,SJS,,Evander Kane , Erik Karlsson,Antti Suomela,7,00:27:45,00:07:45,SJS,2018-11-17,3,3,1665.0,SJS,3.0,0.0,Insurance Goal
641,3,SJS,,Joe Pavelski , Logan Couture,Timo Meier,13,00:51:59,00:11:59,SJS,2018-11-17,4,4,3119.0,SJS,4.0,0.0,Insurance Goal
642,1,SJS,,Joonas Donskoi , Joe Pavelski,Brent Burns,5,00:00:45,00:00:45,SJS,2018-11-20,1,1,45.0,EDM,1.0,0.0,Go-Ahead Goal
643,1,EDM,,Connor McDavid , Leon Draisaitl,Adam Larsson,13,00:08:09,00:08:09,SJS,2018-11-20,2,1,489.0,EDM,1.0,1.0,Tie
644,1,SJS,,Marcus Sorensen , Joe Thornton,Kevin Labanc,4,00:10:32,00:10:32,SJS,2018-11-20,3,2,632.0,EDM,2.0,1.0,Go-Ahead Goal
645,2,EDM,,Ryan Nugent-Hopkins , Kyle Brodziak,,5,00:21:46,00:01:46,SJS,2018-11-20,4,2,1306.0,EDM,2.0,2.0,Tie
646,2,SJS,,Logan Couture , Tomas Hertl,,7,00:39:04,00:19:04,SJS,2018-11-20,5,3,2344.0,EDM,3.0,2.0,Go-Ahead Goal
647,3,EDM,,Drake Caggiula , Connor McDavid,Leon Draisaitl,7,00:43:32,00:03:32,SJS,2018-11-20,6,3,2612.0,EDM,3.0,3.0,Tie
648,OT1,EDM,,Leon Draisaitl , Connor McDavid,,13,01:00:51,00:00:51,SJS,2018-11-20,7,4,3651.0,EDM,3.0,4.0,Go-Ahead Goal
649,1,SJS,PP,Logan Couture , Erik Karlsson,Kevin Labanc,8,00:10:54,00:10:54,SJS,2018-11-23,1,1,654.0,SJS,1.0,0.0,Go-Ahead Goal
650,1,SJS,PP,Timo Meier , Joe Thornton,Brent Burns,13,00:19:50,00:19:50,SJS,2018-11-23,2,2,1190.0,SJS,2.0,0.0,Insurance Goal
651,3,SJS,PP,Erik Karlsson , Joe Thornton,Kevin Labanc,2,00:43:43,00:03:43,SJS,2018-11-23,3,3,2623.0,SJS,3.0,0.0,Insurance Goal
652,3,SJS,,Melker Karlsson , Erik Karlsson,Brenden Dillon,1,00:49:35,00:09:35,SJS,2018-11-23,4,4,2975.0,SJS,4.0,0.0,Insurance Goal
653,1,VEG,,William Karlsson , Brayden McNabb,Jon Marchessault,6,00:00:14,00:00:14,VEG,2018-11-24,1,1,14.0,VEG,1.0,0.0,Go-Ahead Goal
654,1,VEG,,Colin Miller , Reilly Smith,,2,00:04:40,00:04:40,VEG,2018-11-24,2,2,280.0,VEG,2.0,0.0,Insurance Goal
655,1,VEG,PP,Max Pacioretty , Reilly Smith,Colin Miller,7,00:09:29,00:09:29,VEG,2018-11-24,3,3,569.0,VEG,3.0,0.0,Insurance Goal
656,1,VEG,,Max Pacioretty , Alex Tuch,,8,00:16:28,00:16:28,VEG,2018-11-24,4,4,988.0,VEG,4.0,0.0,Insurance Goal
657,2,VEG,,William Carrier , Ryan Reaves,,4,00:23:27,00:03:27,VEG,2018-11-24,5,5,1407.0,VEG,5.0,0.0,Insurance Goal
658,3,VEG,,Alex Tuch , Shea Theodore,,7,00:45:58,00:05:58,VEG,2018-11-24,6,6,2758.0,VEG,6.0,0.0,Insurance Goal
659,2,BUF,,Rasmus Ristolainen , Tage Thompson,Kyle Okposo,3,00:34:42,00:14:42,BUF,2018-11-27,1,1,2082.0,BUF,1.0,0.0,Go-Ahead Goal
660,3,BUF,,Nathan Beaulieu , Sam Reinhart,Casey Nelson,3,00:44:14,00:04:14,BUF,2018-11-27,2,2,2654.0,BUF,2.0,0.0,Insurance Goal
661,3,SJS,,Joe Pavelski , Brent Burns,Timo Meier,14,00:51:29,00:11:29,BUF,2018-11-27,3,1,3089.0,BUF,2.0,1.0,Go-Ahead Goal
662,3,SJS,PP,Joe Pavelski , Logan Couture,Kevin Labanc,15,00:56:42,00:16:42,BUF,2018-11-27,4,2,3402.0,BUF,2.0,2.0,Tie
663,1,BUF,,Jeff Skinner , Rasmus Dahlin,,19,00:01:41,00:01:41,BUF,2018-11-27,5,3,101.0,BUF,3.0,2.0,Go-Ahead Goal
664,1,TOR,PP,John Tavares , Auston Matthews,Mitch Marner,16,00:03:38,00:03:38,TOR,2018-11-28,1,1,218.0,TOR,1.0,0.0,Go-Ahead Goal
665,1,SJS,PP,Tomas Hertl , Kevin Labanc,Logan Couture,6,00:10:40,00:10:40,TOR,2018-11-28,2,1,640.0,TOR,1.0,1.0,Tie
666,1,TOR,PP,Auston Matthews , Morgan Rielly,Mitch Marner,11,00:11:19,00:11:19,TOR,2018-11-28,3,2,679.0,TOR,2.0,1.0,Go-Ahead Goal
667,1,TOR,,John Tavares , Mitch Marner,Zach Hyman,17,00:19:42,00:19:42,TOR,2018-11-28,4,3,1182.0,TOR,3.0,1.0,Insurance Goal
668,2,TOR,PP,Patrick Marleau , Tyler Ennis,Andreas Johnsson,6,00:21:53,00:01:53,TOR,2018-11-28,5,4,1313.0,TOR,4.0,1.0,Insurance Goal
669,2,SJS,PP,Joe Pavelski , Brent Burns,Logan Couture,16,00:24:18,00:04:18,TOR,2018-11-28,6,2,1458.0,TOR,4.0,2.0,Lead Shrink
670,3,TOR,,Auston Matthews , Andreas Johnsson,Kasperi Kapanen,12,00:50:59,00:10:59,TOR,2018-11-28,7,5,3059.0,TOR,5.0,2.0,Insurance Goal
671,3,SJS,,Melker Karlsson , Joonas Donskoi,Evander Kane,2,00:58:02,00:18:02,TOR,2018-11-28,8,3,3482.0,TOR,5.0,3.0,Lead Shrink
672,2,OTT,,Ryan Dzingel , Mikkel Boedker,Thomas Chabot,11,00:27:30,00:07:30,OTT,2018-12-01,1,1,1650.0,OTT,1.0,0.0,Go-Ahead Goal
673,2,SJS,PP,Joe Thornton , Joe Pavelski,Brent Burns,4,00:29:49,00:09:49,OTT,2018-12-01,2,1,1789.0,OTT,1.0,1.0,Tie
674,2,OTT,,Ben Harpur , Zack Smith,Magnus Paajarvi,1,00:32:56,00:12:56,OTT,2018-12-01,3,2,1976.0,OTT,2.0,1.0,Go-Ahead Goal
675,2,OTT,,Mikkel Boedker , Chris Tierney,Bobby Ryan,3,00:33:45,00:13:45,OTT,2018-12-01,4,3,2025.0,OTT,3.0,1.0,Insurance Goal
676,3,OTT,PP,Mark Stone , Mikkel Boedker,Thomas Chabot,12,00:44:03,00:04:03,OTT,2018-12-01,5,4,2643.0,OTT,4.0,1.0,Insurance Goal
677,3,OTT,EN,Magnus Paajarvi , Zack Smith,,3,00:54:52,00:14:52,OTT,2018-12-01,6,5,3292.0,OTT,5.0,1.0,Insurance Goal
678,3,SJS,,Barclay Goodrow , Brenden Dillon,Joakim Ryan,3,00:58:00,00:18:00,OTT,2018-12-01,7,2,3480.0,OTT,5.0,2.0,Lead Shrink
679,3,OTT,,Bobby Ryan , Cody Ceci,Mikkel Boedker,6,00:59:01,00:19:01,OTT,2018-12-01,8,6,3541.0,OTT,6.0,2.0,Insurance Goal
680,1,SJS,,Justin Braun ,,,1,00:02:55,00:02:55,MTL,2018-12-02,1,1,175.0,SJS,0.0,1.0,Go-Ahead Goal
681,1,SJS,PP,Brent Burns , Joe Pavelski,Erik Karlsson,4,00:10:29,00:10:29,MTL,2018-12-02,2,2,629.0,SJS,0.0,2.0,Insurance Goal
682,2,MTL,,Jeff Petry , Jonathan Drouin,Andrew Shaw,3,00:32:15,00:12:15,MTL,2018-12-02,3,1,1935.0,SJS,1.0,2.0,Go-Ahead Goal
683,2,SJS,,Joe Pavelski , Brent Burns,Logan Couture,17,00:35:51,00:15:51,MTL,2018-12-02,4,3,2151.0,SJS,1.0,3.0,Insurance Goal
684,1,SJS,,Barclay Goodrow , Kevin Labanc,Melker Karlsson,4,00:03:44,00:03:44,SJS,2018-12-05,1,1,224.0,SJS,1.0,0.0,Go-Ahead Goal
685,1,SJS,PP,Tomas Hertl , Kevin Labanc,Logan Couture,7,00:10:10,00:10:10,SJS,2018-12-05,2,2,610.0,SJS,2.0,0.0,Insurance Goal
686,2,SJS,,Timo Meier , Radim Simek,Joe Thornton,14,00:28:42,00:08:42,SJS,2018-12-05,3,3,1722.0,SJS,3.0,0.0,Insurance Goal
687,2,SJS,,Joe Pavelski , Timo Meier,Joe Thornton,18,00:35:02,00:15:02,SJS,2018-12-05,4,4,2102.0,SJS,4.0,0.0,Insurance Goal
688,2,CAR,PP,Lucas Wallmark , Dougie Hamilton,Jaccob Slavin,2,00:38:31,00:18:31,SJS,2018-12-05,5,1,2311.0,SJS,4.0,1.0,Lead Shrink
689,3,SJS,,Marcus Sorensen , Timo Meier,Joe Thornton,5,00:55:43,00:15:43,SJS,2018-12-05,6,5,3343.0,SJS,5.0,1.0,Insurance Goal
690,1,SJS,,Evander Kane , Erik Karlsson,Joonas Donskoi,8,00:09:22,00:09:22,DAL,2018-12-07,1,1,562.0,DAL,0.0,1.0,Go-Ahead Goal
691,2,DAL,,Mattias Janmark , Roman Polak,,2,00:34:05,00:14:05,DAL,2018-12-07,2,1,2045.0,DAL,1.0,1.0,Tie
692,3,DAL,,Miro Heiskanen , Tyler Pitlick,Radek Faksa,5,00:44:38,00:04:38,DAL,2018-12-07,3,2,2678.0,DAL,2.0,1.0,Go-Ahead Goal
693,3,DAL,,Brett Ritchie , Devin Shore,Jason Spezza,2,00:46:26,00:06:26,DAL,2018-12-07,4,3,2786.0,DAL,3.0,1.0,Insurance Goal
694,3,SJS,,Logan Couture , Erik Karlsson,Brenden Dillon,9,00:46:59,00:06:59,DAL,2018-12-07,5,2,2819.0,DAL,3.0,2.0,Go-Ahead Goal
695,1,SJS,,Joe Pavelski , Brenden Dillon,Erik Karlsson,19,00:14:36,00:14:36,ARI,2018-12-08,1,1,876.0,SJS,0.0,1.0,Go-Ahead Goal
696,1,SJS,,Logan Couture , Tomas Hertl,Timo Meier,10,00:15:26,00:15:26,ARI,2018-12-08,2,2,926.0,SJS,0.0,2.0,Insurance Goal
697,2,SJS,,Evander Kane ,,,9,00:25:10,00:05:10,ARI,2018-12-08,3,3,1510.0,SJS,0.0,3.0,Insurance Goal
698,2,ARI,PP,Nick Schmaltz , Clayton Keller,Alex Galchenyuk,5,00:26:55,00:06:55,ARI,2018-12-08,4,1,1615.0,SJS,1.0,3.0,Lead Shrink
699,2,ARI,,Brad Richardson , Jakob Chychrun,,8,00:30:43,00:10:43,ARI,2018-12-08,5,2,1843.0,SJS,2.0,3.0,Go-Ahead Goal
700,3,ARI,,Richard Panik , Brad Richardson,,6,00:45:45,00:05:45,ARI,2018-12-08,6,3,2745.0,SJS,3.0,3.0,Tie
701,3,SJS,,Lukas Radil , Marc-Edouard Vlasic,Justin Braun,1,00:54:13,00:14:13,ARI,2018-12-08,7,4,3253.0,SJS,3.0,4.0,Go-Ahead Goal
702,3,SJS,EN,Tomas Hertl , Logan Couture,Timo Meier,8,00:59:09,00:19:09,ARI,2018-12-08,8,5,3549.0,SJS,3.0,5.0,Insurance Goal
703,1,NJD,,Drew Stafford , Damon Severson,Andy Greene,1,00:12:05,00:12:05,SJS,2018-12-10,1,1,725.0,SJS,0.0,1.0,Go-Ahead Goal
704,1,SJS,,Timo Meier , Tomas Hertl,,15,00:15:51,00:15:51,SJS,2018-12-10,2,1,951.0,SJS,1.0,1.0,Tie
705,1,SJS,,Joe Pavelski , Brenden Dillon,Erik Karlsson,20,00:18:03,00:18:03,SJS,2018-12-10,3,2,1083.0,SJS,2.0,1.0,Go-Ahead Goal
706,2,SJS,,Radim Simek , Lukas Radil,Brent Burns,1,00:27:19,00:07:19,SJS,2018-12-10,4,3,1639.0,SJS,3.0,1.0,Insurance Goal
707,2,NJD,,Andy Greene , Kyle Palmieri,Nico Hischier,1,00:28:59,00:08:59,SJS,2018-12-10,5,2,1739.0,SJS,3.0,2.0,Go-Ahead Goal
708,2,SJS,,Timo Meier , Joonas Donskoi,,16,00:34:52,00:14:52,SJS,2018-12-10,6,4,2092.0,SJS,4.0,2.0,Insurance Goal
709,3,SJS,PP,Tomas Hertl , Kevin Labanc,Joe Pavelski,9,00:54:23,00:14:23,SJS,2018-12-10,7,5,3263.0,SJS,5.0,2.0,Insurance Goal
710,2,DAL,,Radek Faksa , Julius Honka,Valeri Nichushkin,5,00:23:35,00:03:35,SJS,2018-12-13,1,1,1415.0,SJS,0.0,1.0,Go-Ahead Goal
711,2,SJS,,Timo Meier , Brent Burns,Logan Couture,17,00:36:20,00:16:20,SJS,2018-12-13,2,1,2180.0,SJS,1.0,1.0,Tie
712,3,SJS,,Timo Meier , Logan Couture,Erik Karlsson,18,00:42:50,00:02:50,SJS,2018-12-13,3,2,2570.0,SJS,2.0,1.0,Go-Ahead Goal
713,3,SJS,,Joe Thornton , Radim Simek,Marcus Sorensen,5,00:47:56,00:07:56,SJS,2018-12-13,4,3,2876.0,SJS,3.0,1.0,Insurance Goal
714,3,DAL,,Miro Heiskanen , Jamie Benn,Tyler Seguin,7,00:52:24,00:12:24,SJS,2018-12-13,5,2,3144.0,SJS,3.0,2.0,Go-Ahead Goal
715,1,CHI,,Alex DeBrincat , Erik Gustafsson,,14,00:02:34,00:02:34,CHI,2018-12-16,1,1,154.0,SJS,1.0,0.0,Go-Ahead Goal
716,1,CHI,,Dylan Strome , Connor Murphy,Patrick Kane,8,00:03:21,00:03:21,CHI,2018-12-16,2,2,201.0,SJS,2.0,0.0,Insurance Goal
717,1,SJS,,Melker Karlsson , Lukas Radil,Brent Burns,3,00:09:58,00:09:58,CHI,2018-12-16,3,1,598.0,SJS,2.0,1.0,Go-Ahead Goal
718,1,SJS,,Marcus Sorensen , Joe Thornton,Kevin Labanc,6,00:10:40,00:10:40,CHI,2018-12-16,4,2,640.0,SJS,2.0,2.0,Tie
719,1,CHI,,Brendan Perlini , Dylan Sikura,Brent Seabrook,3,00:12:54,00:12:54,CHI,2018-12-16,5,3,774.0,SJS,3.0,2.0,Go-Ahead Goal
720,2,SJS,PP,Evander Kane , Brent Burns,Erik Karlsson,10,00:24:21,00:04:21,CHI,2018-12-16,6,3,1461.0,SJS,3.0,3.0,Tie
721,2,SJS,,Barclay Goodrow , Justin Braun,Melker Karlsson,5,00:27:36,00:07:36,CHI,2018-12-16,7,4,1656.0,SJS,3.0,4.0,Go-Ahead Goal
722,2,SJS,,Logan Couture , Brenden Dillon,Evander Kane,11,00:36:16,00:16:16,CHI,2018-12-16,8,5,2176.0,SJS,3.0,5.0,Insurance Goal
723,3,SJS,PP,Kevin Labanc , Brent Burns,Tomas Hertl,4,00:53:03,00:13:03,CHI,2018-12-16,9,6,3183.0,SJS,3.0,6.0,Insurance Goal
724,3,SJS,,Tomas Hertl , Logan Couture,Timo Meier,10,00:58:27,00:18:27,CHI,2018-12-16,10,7,3507.0,SJS,3.0,7.0,Insurance Goal
725,2,SJS,,Logan Couture , Lukas Radil,Radim Simek,12,00:29:49,00:09:49,MIN,2018-12-18,1,1,1789.0,SJS,0.0,1.0,Go-Ahead Goal
726,2,SJS,,Joe Pavelski , Tomas Hertl,Radim Simek,21,00:30:18,00:10:18,MIN,2018-12-18,2,2,1818.0,SJS,0.0,2.0,Insurance Goal
727,3,SJS,,Logan Couture , Tomas Hertl,Erik Karlsson,13,00:40:51,00:00:51,MIN,2018-12-18,3,3,2451.0,SJS,0.0,3.0,Insurance Goal
728,3,SJS,EN,Lukas Radil ,,,2,00:57:45,00:17:45,MIN,2018-12-18,4,4,3465.0,SJS,0.0,4.0,Insurance Goal
729,1,WPG,,Dustin Byfuglien ,,,4,00:00:51,00:00:51,SJS,2018-12-20,1,1,51.0,WPG,0.0,1.0,Go-Ahead Goal
730,1,SJS,,Evander Kane , Joe Thornton,,11,00:01:36,00:01:36,SJS,2018-12-20,2,1,96.0,WPG,1.0,1.0,Tie
731,1,SJS,PP,Joe Pavelski , Kevin Labanc,Erik Karlsson,22,00:11:27,00:11:27,SJS,2018-12-20,3,2,687.0,WPG,2.0,1.0,Go-Ahead Goal
732,1,WPG,,Nikolaj Ehlers , Blake Wheeler,Ben Chiarot,13,00:12:32,00:12:32,SJS,2018-12-20,4,2,752.0,WPG,2.0,2.0,Tie
733,1,WPG,,Mason Appleton , Nic Petan,Brendan Lemieux,1,00:13:44,00:13:44,SJS,2018-12-20,5,3,824.0,WPG,2.0,3.0,Go-Ahead Goal
734,2,SJS,,Joonas Donskoi , Evander Kane,,6,00:39:54,00:19:54,SJS,2018-12-20,6,3,2394.0,WPG,3.0,3.0,Tie
735,3,WPG,,Nikolaj Ehlers , Blake Wheeler,Mark Scheifele,14,00:56:53,00:16:53,SJS,2018-12-20,7,4,3413.0,WPG,3.0,4.0,Go-Ahead Goal
736,3,WPG,EN,Nikolaj Ehlers , Blake Wheeler,Mark Scheifele,15,00:59:00,00:19:00,SJS,2018-12-20,8,5,3540.0,WPG,3.0,5.0,Insurance Goal
